sample,source file,slope sign,rt mean,rt std,rt var,rt iqr,rt min,rt max,rt amp,rt skew,rt kurt,frac late,n switches,domain len mean mb,domain len median mb,acf 500kb,uuid,case id,file name,case_id,file id,file name_slides,data category,data type,project id,case id_slides,sample id,tissue type,tumor descriptor,specimen type,preservation method
0.186017082279678,/fs/scratch/PAS2942/Alejandro/datasets/meth/9fec1bd6-641c-480f-b0c6-a85079f9a211/b31bd2a4-a647-4dca-86f9-4c89ec85b123.methylation_array.sesame.level3betas.txt,1.0,-0.0304721781019383,0.6208004895302199,0.3853932478009607,0.9035517244328072,-2.0879291000939264,1.2385224371943693,3.326451537288296,-0.3193820157400307,-0.3031108698893998,0.4999826527426014,1565.0,1.8405491698595149,1.2000000000000002,0.7213096204125242,9fec1bd6-641c-480f-b0c6-a85079f9a211,TCGA-D8-A1XJ,b31bd2a4-a647-4dca-86f9-4c89ec85b123.methylation_array.sesame.level3betas.txt,tcga-d8-a1xj,359d9172-a390-48b5-9c2c-23c18cf152b8,TCGA-D8-A1XJ-01A-01-TS1.f386575c-0fc4-41cd-8b4c-834ef6d3a515.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-D8-A1XJ,TCGA-D8-A1XJ-01A,Tumor,Primary,Solid Tissue,Unknown
0.321430982733758,/fs/scratch/PAS2942/Alejandro/datasets/meth/9ff6c3fb-8668-4349-98dd-10d458983b61/a61b373c-3cc9-46af-8b16-e3c1594ad9a7.methylation_array.sesame.level3betas.txt,1.0,1.874459854905011,4.087452981286496,16.707271874227864,5.131734288649307,-1.6651928680112982,16.297832048298883,17.963024916310182,1.332115127068688,0.8665950594350043,0.4999826527426014,556.0,5.1746858168761225,3.0,0.9208442057057604,9ff6c3fb-8668-4349-98dd-10d458983b61,TCGA-A8-A07G,a61b373c-3cc9-46af-8b16-e3c1594ad9a7.methylation_array.sesame.level3betas.txt,tcga-a8-a07g,5f2554f7-7140-4e0e-b028-b50d6fde5587,TCGA-A8-A07G-01A-01-BS1.77d7598e-9d52-424b-8e97-50f45155b8b7.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A07G,TCGA-A8-A07G-01A,Tumor,Primary,Solid Tissue,Unknown
0.321430982733758,/fs/scratch/PAS2942/Alejandro/datasets/meth/9ff6c3fb-8668-4349-98dd-10d458983b61/a61b373c-3cc9-46af-8b16-e3c1594ad9a7.methylation_array.sesame.level3betas.txt,1.0,1.874459854905011,4.087452981286496,16.707271874227864,5.131734288649307,-1.6651928680112982,16.297832048298883,17.963024916310182,1.332115127068688,0.8665950594350043,0.4999826527426014,556.0,5.1746858168761225,3.0,0.9208442057057604,9ff6c3fb-8668-4349-98dd-10d458983b61,TCGA-A8-A07G,a61b373c-3cc9-46af-8b16-e3c1594ad9a7.methylation_array.sesame.level3betas.txt,tcga-a8-a07g,bd5bd325-ddd8-420d-866d-8454b5782ed5,TCGA-A8-A07G-01A-01-TS1.ed5520f2-535b-4bb4-b580-b2372714d3fb.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A07G,TCGA-A8-A07G-01A,Tumor,Primary,Solid Tissue,Unknown
0.438660569002377,/fs/scratch/PAS2942/Alejandro/datasets/meth/a0248c6f-6544-46af-82a7-0f6b43d66c81/e5b31e96-ff7f-44ef-a600-92c0c79c61c5.methylation_array.sesame.level3betas.txt,1.0,-0.006249813358524,0.476092551079408,0.2266641171932987,0.6621868165440881,-1.4137921569084368,1.129363699745956,2.543155856654393,-0.0815030121391812,-0.3561019183343838,0.4999826527426014,1526.0,1.8875573018991487,1.2000000000000002,0.7439753401743822,a0248c6f-6544-46af-82a7-0f6b43d66c81,TCGA-AR-A2LH,e5b31e96-ff7f-44ef-a600-92c0c79c61c5.methylation_array.sesame.level3betas.txt,tcga-ar-a2lh,ba5e36b0-774d-4b90-b664-b21b160f8676,TCGA-AR-A2LH-01A-03-TSC.F95ACB2C-4C81-4104-A40D-D4DD52A1CC2F.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AR-A2LH,TCGA-AR-A2LH-01A,Tumor,Primary,Solid Tissue,OCT
0.210949208625517,/fs/scratch/PAS2942/Alejandro/datasets/meth/a02a0f94-cc33-473d-afa4-5e37271ab5f7/e2a1ad0a-b9ed-49f1-bcd0-804233751455.methylation_array.sesame.level3betas.txt,1.0,0.0026646032882099,0.4391728195720358,0.1928727654508519,0.6146193969744793,-1.3871338771435913,1.052650618836985,2.439784495980576,-0.1039629480627377,-0.3911862144441831,0.4999826527426014,1523.0,1.8912729658792653,1.2000000000000002,0.7296276437865492,a02a0f94-cc33-473d-afa4-5e37271ab5f7,TCGA-EW-A1J2,e2a1ad0a-b9ed-49f1-bcd0-804233751455.methylation_array.sesame.level3betas.txt,tcga-ew-a1j2,4d0b1c77-d97b-4d28-b6ed-7fb5b4aa54e2,TCGA-EW-A1J2-01A-02-TSB.99b2d68c-e3e5-4e89-ba30-158409bf8430.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-EW-A1J2,TCGA-EW-A1J2-01A,Tumor,Primary,Unknown,OCT
0.481477950474798,/fs/scratch/PAS2942/Alejandro/datasets/meth/a069c80c-82e0-4360-8e55-1a5a550827f9/2e44dfdb-aafd-4d56-9420-658db0f63246.methylation_array.sesame.level3betas.txt,1.0,1.8996505374272807,4.165946350655942,17.355108996543564,5.683404919145362,-1.847854410432065,14.257844764262202,16.105699174694266,1.1235731480604048,0.1191851674887267,0.4999826527426014,572.0,5.030191972076789,2.9000000000000004,0.9210320418992414,a069c80c-82e0-4360-8e55-1a5a550827f9,TCGA-A8-A06O,2e44dfdb-aafd-4d56-9420-658db0f63246.methylation_array.sesame.level3betas.txt,tcga-a8-a06o,dc260d25-767e-42d0-ab6e-524837b30180,TCGA-A8-A06O-01A-01-BS1.7234aaa1-d5b0-41e1-a65a-8011581f6073.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06O,TCGA-A8-A06O-01A,Tumor,Primary,Unknown,Unknown
0.481477950474798,/fs/scratch/PAS2942/Alejandro/datasets/meth/a069c80c-82e0-4360-8e55-1a5a550827f9/2e44dfdb-aafd-4d56-9420-658db0f63246.methylation_array.sesame.level3betas.txt,1.0,1.8996505374272807,4.165946350655942,17.355108996543564,5.683404919145362,-1.847854410432065,14.257844764262202,16.105699174694266,1.1235731480604048,0.1191851674887267,0.4999826527426014,572.0,5.030191972076789,2.9000000000000004,0.9210320418992414,a069c80c-82e0-4360-8e55-1a5a550827f9,TCGA-A8-A06O,2e44dfdb-aafd-4d56-9420-658db0f63246.methylation_array.sesame.level3betas.txt,tcga-a8-a06o,3f1ea743-56eb-488a-8d3e-dc7144921531,TCGA-A8-A06O-01A-01-TS1.c6bc9018-5000-4232-b406-8bd4d515f473.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06O,TCGA-A8-A06O-01A,Tumor,Primary,Unknown,Unknown
0.391503149106287,/fs/scratch/PAS2942/Alejandro/datasets/meth/a0b944b5-96f8-4c9a-83c5-71ccc234ef5d/021612fe-35cc-4205-9e13-bb80a149e206.methylation_array.sesame.level3betas.txt,1.0,-0.0019739415362755,0.4725447790013143,0.223298568161401,0.6683967218979483,-1.4683770525527426,1.111569001683915,2.579946054236657,-0.1032031691798692,-0.4370035476062339,0.4999826527426014,1529.0,1.8838562091503268,1.2000000000000002,0.7446455731320215,a0b944b5-96f8-4c9a-83c5-71ccc234ef5d,TCGA-E2-A3DX,021612fe-35cc-4205-9e13-bb80a149e206.methylation_array.sesame.level3betas.txt,tcga-e2-a3dx,c4ffcf0e-dcd4-49ae-b337-92e6dfca5b25,TCGA-E2-A3DX-01A-02-TSB.4BD3DC88-03E9-426A-A7D4-033DD742279C.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E2-A3DX,TCGA-E2-A3DX-01A,Tumor,Primary,Unknown,Unknown
0.195149603027899,/fs/scratch/PAS2942/Alejandro/datasets/meth/a13119a3-1f05-43db-8ee0-e65a6f780b57/eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,1.0,-0.0021839261803862,0.5365860782961033,0.2879246194211918,0.7958163625797354,-1.4170990433463506,1.120059752229566,2.537158795575917,-0.1355350318623084,-0.6213442588664515,0.4999826527426014,1521.0,1.8937582128777928,1.2000000000000002,0.7519795557016041,a13119a3-1f05-43db-8ee0-e65a6f780b57,TCGA-BH-A0BM,eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,tcga-bh-a0bm,349f289e-4781-4ee2-83bd-f1be488a669e,TCGA-BH-A0BM-11A-01-TSA.e9248134-2bbf-47ba-9b85-4f89f78dd58a.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0BM,TCGA-BH-A0BM-11A,Normal,Not Applicable,Solid Tissue,OCT
0.195149603027899,/fs/scratch/PAS2942/Alejandro/datasets/meth/a13119a3-1f05-43db-8ee0-e65a6f780b57/eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,1.0,-0.0021839261803862,0.5365860782961033,0.2879246194211918,0.7958163625797354,-1.4170990433463506,1.120059752229566,2.537158795575917,-0.1355350318623084,-0.6213442588664515,0.4999826527426014,1521.0,1.8937582128777928,1.2000000000000002,0.7519795557016041,a13119a3-1f05-43db-8ee0-e65a6f780b57,TCGA-BH-A0BM,eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,tcga-bh-a0bm,2b6ec763-a89d-4bf6-b182-5c2ef62e708b,TCGA-BH-A0BM-11A-01-BSA.dc5c9770-8b07-4712-ac5a-f195efda7561.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0BM,TCGA-BH-A0BM-11A,Normal,Not Applicable,Solid Tissue,OCT
0.195149603027899,/fs/scratch/PAS2942/Alejandro/datasets/meth/a13119a3-1f05-43db-8ee0-e65a6f780b57/eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,1.0,-0.0021839261803862,0.5365860782961033,0.2879246194211918,0.7958163625797354,-1.4170990433463506,1.120059752229566,2.537158795575917,-0.1355350318623084,-0.6213442588664515,0.4999826527426014,1521.0,1.8937582128777928,1.2000000000000002,0.7519795557016041,a13119a3-1f05-43db-8ee0-e65a6f780b57,TCGA-BH-A0BM,eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,tcga-bh-a0bm,91391c0f-1be9-47c3-9ba3-1e2d7fc39df8,TCGA-BH-A0BM-01A-01-TSA.f2ad9846-fe78-4112-af84-b800a575e977.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0BM,TCGA-BH-A0BM-01A,Tumor,Primary,Solid Tissue,OCT
0.195149603027899,/fs/scratch/PAS2942/Alejandro/datasets/meth/a13119a3-1f05-43db-8ee0-e65a6f780b57/eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,1.0,-0.0021839261803862,0.5365860782961033,0.2879246194211918,0.7958163625797354,-1.4170990433463506,1.120059752229566,2.537158795575917,-0.1355350318623084,-0.6213442588664515,0.4999826527426014,1521.0,1.8937582128777928,1.2000000000000002,0.7519795557016041,a13119a3-1f05-43db-8ee0-e65a6f780b57,TCGA-BH-A0BM,eeee00e8-27d0-4ead-9c99-d8d9a50d2dbc.methylation_array.sesame.level3betas.txt,tcga-bh-a0bm,73a7e3cc-0942-492e-a365-564032de882e,TCGA-BH-A0BM-01A-01-BSA.0c2b78c5-2579-4a8a-81cb-e2f6cbb4a019.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0BM,TCGA-BH-A0BM-01A,Tumor,Primary,Solid Tissue,OCT
0.143214284865569,/fs/scratch/PAS2942/Alejandro/datasets/meth/a1724427-03a6-4d9d-9bb2-f20b8a76eb66/3d57bf69-1ff4-4050-a873-1fa6eeb4038b.methylation_array.sesame.level3betas.txt,1.0,0.0233234773802159,0.366926239171638,0.1346348649926421,0.5074433513507551,-0.9411785990987508,1.004896162430249,1.946074761529,0.1614343712829093,-0.4057345777145502,0.4999826527426014,1526.0,1.8875573018991487,1.2000000000000002,0.7395925593591524,a1724427-03a6-4d9d-9bb2-f20b8a76eb66,TCGA-D8-A1JE,3d57bf69-1ff4-4050-a873-1fa6eeb4038b.methylation_array.sesame.level3betas.txt,tcga-d8-a1je,f63aeceb-4473-4b26-b2a7-b328e2c9600a,TCGA-D8-A1JE-01A-01-TSA.97962bb4-8aea-4093-aeba-76fef07d5eb9.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-D8-A1JE,TCGA-D8-A1JE-01A,Tumor,Primary,Unknown,Unknown
0.598599232955041,/fs/scratch/PAS2942/Alejandro/datasets/meth/a189301c-8318-4e01-91e0-4f9f67806e1a/9785587d-1f21-476b-9a31-ba6d9a0e7974.methylation_array.sesame.level3betas.txt,1.0,1.7799722931900288,3.769728166150002,14.210850446664656,4.51789588502196,-1.4334942922061011,16.376956221518178,17.81045051372428,1.4454095858737548,1.3341262211347251,0.4999826527426014,562.0,5.119538188277088,2.8000000000000003,0.9083885336856696,a189301c-8318-4e01-91e0-4f9f67806e1a,TCGA-A8-A06R,9785587d-1f21-476b-9a31-ba6d9a0e7974.methylation_array.sesame.level3betas.txt,tcga-a8-a06r,b413ae9d-cb96-4824-8f26-a3654d52da82,TCGA-A8-A06R-01A-01-BS1.81f34f39-e1c2-4769-aaa3-5aa5df1c3543.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06R,TCGA-A8-A06R-01A,Tumor,Primary,Unknown,Unknown
0.598599232955041,/fs/scratch/PAS2942/Alejandro/datasets/meth/a189301c-8318-4e01-91e0-4f9f67806e1a/9785587d-1f21-476b-9a31-ba6d9a0e7974.methylation_array.sesame.level3betas.txt,1.0,1.7799722931900288,3.769728166150002,14.210850446664656,4.51789588502196,-1.4334942922061011,16.376956221518178,17.81045051372428,1.4454095858737548,1.3341262211347251,0.4999826527426014,562.0,5.119538188277088,2.8000000000000003,0.9083885336856696,a189301c-8318-4e01-91e0-4f9f67806e1a,TCGA-A8-A06R,9785587d-1f21-476b-9a31-ba6d9a0e7974.methylation_array.sesame.level3betas.txt,tcga-a8-a06r,2e97fdd2-30b4-4c8a-a8b3-4ada0b39b3c7,TCGA-A8-A06R-01A-01-TS1.c1e2ceb6-b40d-4ab6-a891-f8a3642dbb8e.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A8-A06R,TCGA-A8-A06R-01A,Tumor,Primary,Unknown,Unknown
0.14599989404032,/fs/scratch/PAS2942/Alejandro/datasets/meth/a1e2c130-93b3-4e42-a0d0-0d57b87d9a83/335d7410-3034-4c91-8acb-35b144cb8ced.methylation_array.sesame.level3betas.txt,1.0,0.0172766549447663,0.3403091937788515,0.1158103473704119,0.5007756528764309,-0.8160788081163401,0.8714018294170851,1.6874806375334253,0.1414507339126739,-0.6067289724286931,0.4999826527426014,1567.0,1.838201530612245,1.2000000000000002,0.7250841184831824,a1e2c130-93b3-4e42-a0d0-0d57b87d9a83,TCGA-A2-A04R,335d7410-3034-4c91-8acb-35b144cb8ced.methylation_array.sesame.level3betas.txt,tcga-a2-a04r,c035fd5c-98c2-487a-85a8-614db8c785f2,TCGA-A2-A04R-01A-04-BSD.8ce73dd5-7124-4ff1-8a07-12b5e8aad3a9.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A2-A04R,TCGA-A2-A04R-01A,Tumor,Primary,Solid Tissue,OCT
0.14599989404032,/fs/scratch/PAS2942/Alejandro/datasets/meth/a1e2c130-93b3-4e42-a0d0-0d57b87d9a83/335d7410-3034-4c91-8acb-35b144cb8ced.methylation_array.sesame.level3betas.txt,1.0,0.0172766549447663,0.3403091937788515,0.1158103473704119,0.5007756528764309,-0.8160788081163401,0.8714018294170851,1.6874806375334253,0.1414507339126739,-0.6067289724286931,0.4999826527426014,1567.0,1.838201530612245,1.2000000000000002,0.7250841184831824,a1e2c130-93b3-4e42-a0d0-0d57b87d9a83,TCGA-A2-A04R,335d7410-3034-4c91-8acb-35b144cb8ced.methylation_array.sesame.level3betas.txt,tcga-a2-a04r,9afb01aa-db51-45d2-b86a-8fb1eb49d3e9,TCGA-A2-A04R-01A-04-TSD.f8e56971-436f-495e-a7c2-3a147059fc62.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-A2-A04R,TCGA-A2-A04R-01A,Tumor,Primary,Solid Tissue,OCT
0.178511279153029,/fs/scratch/PAS2942/Alejandro/datasets/meth/a1ff6f3d-03f9-40ac-af5e-eba1d41bfff1/d1606969-f101-4b70-885c-11e9e317439b.methylation_array.sesame.level3betas.txt,1.0,0.0201794944746537,0.3877065060832003,0.1503163348592426,0.563602316417305,-1.0751577994541253,0.9111673180533384,1.986325117507464,0.0692524087227956,-0.5712211523797803,0.4999826527426014,1462.0,1.9701298701298704,1.2000000000000002,0.764084995985793,a1ff6f3d-03f9-40ac-af5e-eba1d41bfff1,TCGA-E9-A244,d1606969-f101-4b70-885c-11e9e317439b.methylation_array.sesame.level3betas.txt,tcga-e9-a244,57ff1584-5ffd-4e5f-87a8-f82dca089b30,TCGA-E9-A244-01A-01-TSA.9b78641c-e9bb-4c08-8f05-690a88efd758.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-E9-A244,TCGA-E9-A244-01A,Tumor,Primary,Solid Tissue,OCT
0.230501089230134,/fs/scratch/PAS2942/Alejandro/datasets/meth/a2135418-33bb-4f0c-8d9f-7be52871f49e/8c12a17a-74df-4637-9311-3bf095823839.methylation_array.sesame.level3betas.txt,1.0,-0.0068199858027205,0.4313828868726888,0.186091195086615,0.6068505759236144,-1.1829656924013756,0.9925460704682628,2.1755117628696383,-0.1010572050017781,-0.4114509674209117,0.4999826527426014,1581.0,1.821934260429836,1.1,0.7328809743193423,a2135418-33bb-4f0c-8d9f-7be52871f49e,TCGA-B6-A0X1,8c12a17a-74df-4637-9311-3bf095823839.methylation_array.sesame.level3betas.txt,tcga-b6-a0x1,4a7242be-4221-4354-8523-3fe954a2f964,TCGA-B6-A0X1-01A-01-TSA.ef7ede26-0d48-4e52-b2b3-4cd3c4a522c9.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-B6-A0X1,TCGA-B6-A0X1-01A,Tumor,Primary,Solid Tissue,OCT
0.230501089230134,/fs/scratch/PAS2942/Alejandro/datasets/meth/a2135418-33bb-4f0c-8d9f-7be52871f49e/8c12a17a-74df-4637-9311-3bf095823839.methylation_array.sesame.level3betas.txt,1.0,-0.0068199858027205,0.4313828868726888,0.186091195086615,0.6068505759236144,-1.1829656924013756,0.9925460704682628,2.1755117628696383,-0.1010572050017781,-0.4114509674209117,0.4999826527426014,1581.0,1.821934260429836,1.1,0.7328809743193423,a2135418-33bb-4f0c-8d9f-7be52871f49e,TCGA-B6-A0X1,8c12a17a-74df-4637-9311-3bf095823839.methylation_array.sesame.level3betas.txt,tcga-b6-a0x1,27a130bb-89c5-4b8a-9003-f78376f5fb6a,TCGA-B6-A0X1-01A-01-BSA.36508b6e-a0fc-4492-a094-eb2b438156a8.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-B6-A0X1,TCGA-B6-A0X1-01A,Tumor,Primary,Solid Tissue,OCT
0.526370623515969,/fs/scratch/PAS2942/Alejandro/datasets/meth/a2d194af-edb8-44a6-af5a-162c73a187fa/3697b6c1-cf6f-49fe-9a26-dbccdba1b836.methylation_array.sesame.level3betas.txt,1.0,1.1858982951120367,3.050285396206697,9.304240998311846,3.917225198727847,-1.6491933867687338,10.803817652164623,12.453011038933358,1.2877981449789373,0.7932261737638653,0.4999826527426014,650.0,4.427496159754225,2.6,0.9153610786257922,a2d194af-edb8-44a6-af5a-162c73a187fa,TCGA-AO-A0J3,3697b6c1-cf6f-49fe-9a26-dbccdba1b836.methylation_array.sesame.level3betas.txt,tcga-ao-a0j3,d4dffc42-0a67-4ee2-ac7e-b2944ec52d76,TCGA-AO-A0J3-01A-01-TSA.86832b75-652d-40a9-a29a-1638bcce1aef.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AO-A0J3,TCGA-AO-A0J3-01A,Tumor,Primary,Solid Tissue,OCT
0.526370623515969,/fs/scratch/PAS2942/Alejandro/datasets/meth/a2d194af-edb8-44a6-af5a-162c73a187fa/3697b6c1-cf6f-49fe-9a26-dbccdba1b836.methylation_array.sesame.level3betas.txt,1.0,1.1858982951120367,3.050285396206697,9.304240998311846,3.917225198727847,-1.6491933867687338,10.803817652164623,12.453011038933358,1.2877981449789373,0.7932261737638653,0.4999826527426014,650.0,4.427496159754225,2.6,0.9153610786257922,a2d194af-edb8-44a6-af5a-162c73a187fa,TCGA-AO-A0J3,3697b6c1-cf6f-49fe-9a26-dbccdba1b836.methylation_array.sesame.level3betas.txt,tcga-ao-a0j3,3dc0efca-569a-47ea-ad5b-271c31329637,TCGA-AO-A0J3-01A-01-BSA.b1386e94-b116-4b67-a0f8-987217b20f7c.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AO-A0J3,TCGA-AO-A0J3-01A,Tumor,Primary,Solid Tissue,OCT
0.109306154794829,/fs/scratch/PAS2942/Alejandro/datasets/meth/a335dcb0-210e-4193-85d9-653efb4de888/e5f0a1e2-446b-4358-8035-f4f3ce274bd0.methylation_array.sesame.level3betas.txt,1.0,-0.0031401792803217,0.5019390987792933,0.2519428588833691,0.7114456085540729,-1.4542048192898045,1.07479058951992,2.528995408809725,-0.1327296022256286,-0.4293261091577309,0.4999826527426014,1519.0,1.89625,1.2000000000000002,0.7499818697588095,a335dcb0-210e-4193-85d9-653efb4de888,TCGA-B6-A0RU,e5f0a1e2-446b-4358-8035-f4f3ce274bd0.methylation_array.sesame.level3betas.txt,tcga-b6-a0ru,05e302df-df61-40a5-803d-d1ad7bff746a,TCGA-B6-A0RU-01A-01-TSA.5ebcec19-7518-4852-9852-2df2f345a95e.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-B6-A0RU,TCGA-B6-A0RU-01A,Tumor,Primary,Unknown,OCT
0.109306154794829,/fs/scratch/PAS2942/Alejandro/datasets/meth/a335dcb0-210e-4193-85d9-653efb4de888/e5f0a1e2-446b-4358-8035-f4f3ce274bd0.methylation_array.sesame.level3betas.txt,1.0,-0.0031401792803217,0.5019390987792933,0.2519428588833691,0.7114456085540729,-1.4542048192898045,1.07479058951992,2.528995408809725,-0.1327296022256286,-0.4293261091577309,0.4999826527426014,1519.0,1.89625,1.2000000000000002,0.7499818697588095,a335dcb0-210e-4193-85d9-653efb4de888,TCGA-B6-A0RU,e5f0a1e2-446b-4358-8035-f4f3ce274bd0.methylation_array.sesame.level3betas.txt,tcga-b6-a0ru,2806776b-bc3e-4cc1-933e-e536de11acfb,TCGA-B6-A0RU-01A-01-BSA.7ddc93c5-d027-488b-97e4-eccd89c5deae.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-B6-A0RU,TCGA-B6-A0RU-01A,Tumor,Primary,Unknown,OCT
0.237856581823469,/fs/scratch/PAS2942/Alejandro/datasets/meth/a352f2b1-8db3-4f62-b12a-c7ae181bc29d/1bbe14ae-7f29-4722-9252-f192c86ccfb1.methylation_array.sesame.level3betas.txt,1.0,0.0202178818600369,0.3992666796820403,0.159413881504321,0.5557508114922456,-1.04124399544046,1.3516264561234876,2.3928704515639474,0.2204779303209723,-0.1706397537524946,0.4999826527426014,1475.0,1.9527777777777773,1.3,0.7335646508042694,a352f2b1-8db3-4f62-b12a-c7ae181bc29d,TCGA-AR-A24S,1bbe14ae-7f29-4722-9252-f192c86ccfb1.methylation_array.sesame.level3betas.txt,tcga-ar-a24s,382d6007-ef96-4b18-9cb6-667daa4b08d6,TCGA-AR-A24S-01A-01-TSA.e32c12b0-5287-4ee8-879a-3506cec825e2.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-AR-A24S,TCGA-AR-A24S-01A,Tumor,Primary,Solid Tissue,OCT
0.121434013992698,/fs/scratch/PAS2942/Alejandro/datasets/meth/a35cedc9-d39f-4859-aab7-15b3e1bb3393/2fbf3caa-185e-4bfd-8970-22e89ec35e3b.methylation_array.sesame.level3betas.txt,1.0,-0.0144713726963073,0.5194208860694844,0.2697980568852083,0.7443296755866096,-1.475709692639197,1.106882841106804,2.582592533746001,-0.192482100767726,-0.4900776492756717,0.4999826527426014,1532.0,1.8801696020874104,1.2000000000000002,0.7404838860191929,a35cedc9-d39f-4859-aab7-15b3e1bb3393,TCGA-BH-A0H7,2fbf3caa-185e-4bfd-8970-22e89ec35e3b.methylation_array.sesame.level3betas.txt,tcga-bh-a0h7,a3acb9ca-671d-4a87-a3e2-4cf350b0eace,TCGA-BH-A0H7-01A-01-TSA.3a4088bb-e65a-412e-9ac0-2188e424d02d.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0H7,TCGA-BH-A0H7-01A,Tumor,Primary,Solid Tissue,OCT
0.121434013992698,/fs/scratch/PAS2942/Alejandro/datasets/meth/a35cedc9-d39f-4859-aab7-15b3e1bb3393/2fbf3caa-185e-4bfd-8970-22e89ec35e3b.methylation_array.sesame.level3betas.txt,1.0,-0.0144713726963073,0.5194208860694844,0.2697980568852083,0.7443296755866096,-1.475709692639197,1.106882841106804,2.582592533746001,-0.192482100767726,-0.4900776492756717,0.4999826527426014,1532.0,1.8801696020874104,1.2000000000000002,0.7404838860191929,a35cedc9-d39f-4859-aab7-15b3e1bb3393,TCGA-BH-A0H7,2fbf3caa-185e-4bfd-8970-22e89ec35e3b.methylation_array.sesame.level3betas.txt,tcga-bh-a0h7,0be77aef-ccad-47a4-bcba-1f550a2c4c6b,TCGA-BH-A0H7-11A-01-BSA.0970c86e-5e9d-4221-b93b-f8590d5f90ac.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0H7,TCGA-BH-A0H7-11A,Normal,Not Applicable,Solid Tissue,OCT
0.121434013992698,/fs/scratch/PAS2942/Alejandro/datasets/meth/a35cedc9-d39f-4859-aab7-15b3e1bb3393/2fbf3caa-185e-4bfd-8970-22e89ec35e3b.methylation_array.sesame.level3betas.txt,1.0,-0.0144713726963073,0.5194208860694844,0.2697980568852083,0.7443296755866096,-1.475709692639197,1.106882841106804,2.582592533746001,-0.192482100767726,-0.4900776492756717,0.4999826527426014,1532.0,1.8801696020874104,1.2000000000000002,0.7404838860191929,a35cedc9-d39f-4859-aab7-15b3e1bb3393,TCGA-BH-A0H7,2fbf3caa-185e-4bfd-8970-22e89ec35e3b.methylation_array.sesame.level3betas.txt,tcga-bh-a0h7,40690050-ac97-481b-ad45-e5e39e797857,TCGA-BH-A0H7-11A-01-TSA.b0c24f6d-430a-4d6f-806f-c2675123471b.svs,Biospecimen,Slide Image,TCGA-BRCA,TCGA-BH-A0H7,TCGA-BH-A0H7-11A,Normal,Not Applicable,Solid Tissue,OCT
